_id,type,transaction_date,amount,status,medium,description,merchant_name,category,payer_id,payee_id,raw_source_table,raw_source_id,created_at
p_a5c64ee247765ca02b50cce9e8b50426,merchant,2024-03-24,-45.04,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,a5c64ee247765ca02b50cce9e8b50426,2025-10-25T18:50:18.624901
p_22324b6c2b9df6b8ea5cf2d2938d0b56,merchant,2024-03-24,-96.48,completed,balance,Target,Target,grocery_pos,account_123,,purchase,22324b6c2b9df6b8ea5cf2d2938d0b56,2025-10-25T18:50:18.624901
p_0c47891aa2dd9822cbff35d88e7c6580,merchant,2024-03-24,-3.57,completed,balance,H&M,H&M,shopping_pos,account_123,,purchase,0c47891aa2dd9822cbff35d88e7c6580,2025-10-25T18:50:18.624901
p_157bf762ec99b565d8f8ea98592dd74e,merchant,2024-03-24,-8.4,completed,balance,Petco,Petco,kids_pets,account_123,,purchase,157bf762ec99b565d8f8ea98592dd74e,2025-10-25T18:50:18.624901
p_6a200fe6d8acf8b0d60df5358f3467e9,merchant,2024-03-24,-5.95,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,6a200fe6d8acf8b0d60df5358f3467e9,2025-10-25T18:50:18.624901
p_c3e20700e504d7e9bcbee3e495c4c7df,merchant,2024-03-25,-66.79,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,c3e20700e504d7e9bcbee3e495c4c7df,2025-10-25T18:50:18.624901
p_24852ba7d991f96c2b40d1a10fc566cc,merchant,2024-03-25,-14.14,completed,balance,24 Hour Fitness,24 Hour Fitness,health_fitness,account_123,,purchase,24852ba7d991f96c2b40d1a10fc566cc,2025-10-25T18:50:18.624901
p_1836d50b7e4c4a1503cb5b875c779cd5,merchant,2024-03-25,-38.2,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,1836d50b7e4c4a1503cb5b875c779cd5,2025-10-25T18:50:18.624901
p_3215ae1ea935ac7303c059aa49740ea4,merchant,2024-03-26,-56.38,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,3215ae1ea935ac7303c059aa49740ea4,2025-10-25T18:50:18.624901
p_9e16d76a6723c85c4e7b7efe08e9489a,merchant,2024-03-26,-101.69,completed,balance,BP,BP,gas_transport,account_123,,purchase,9e16d76a6723c85c4e7b7efe08e9489a,2025-10-25T18:50:18.624901
p_b7e4bf16a7ecad96c3677856115203ee,merchant,2024-03-26,-182.41,completed,balance,Walmart,Walmart,misc_pos,account_123,,purchase,b7e4bf16a7ecad96c3677856115203ee,2025-10-25T18:50:18.624901
p_3f953c1590e867ed53485d94a587294b,merchant,2024-03-26,-14.6,completed,balance,HBO Max,HBO Max,entertainment,account_123,,purchase,3f953c1590e867ed53485d94a587294b,2025-10-25T18:50:18.624901
p_e9279ae8183bc688a347b2f0d883a54b,merchant,2024-03-26,-20.03,completed,balance,Home Depot,Home Depot,home,account_123,,purchase,e9279ae8183bc688a347b2f0d883a54b,2025-10-25T18:50:18.624901
p_e47045a6f2f019949fa6ef8b7640ece7,merchant,2024-03-26,-18.68,completed,balance,Gymshark,Gymshark,health_fitness,account_123,,purchase,e47045a6f2f019949fa6ef8b7640ece7,2025-10-25T18:50:18.624901
p_8375cd1141be0789482265f757106193,merchant,2024-03-26,-15.95,completed,balance,Starbucks,Starbucks,food_dining,account_123,,purchase,8375cd1141be0789482265f757106193,2025-10-25T18:50:18.624901
p_6fd2c82b7af0453f1724e8148bb67212,merchant,2024-03-26,-2.72,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,6fd2c82b7af0453f1724e8148bb67212,2025-10-25T18:50:18.624901
p_c99b1545c04b35ca2d5704f011f6c8fb,merchant,2024-03-26,-5.41,completed,balance,Oxxo,Oxxo,misc_pos,account_123,,purchase,c99b1545c04b35ca2d5704f011f6c8fb,2025-10-25T18:50:18.624901
p_bb755aafd876da8a651ad7db0a462440,merchant,2024-03-26,-9.67,completed,balance,Ebay,Ebay,shopping_net,account_123,,purchase,bb755aafd876da8a651ad7db0a462440,2025-10-25T18:50:18.624901
p_f16d23965195e44fc21cbf626f1e28a4,merchant,2024-03-26,-99.49,completed,balance,Home Depot,Home Depot,home,account_123,,purchase,f16d23965195e44fc21cbf626f1e28a4,2025-10-25T18:50:18.624901
p_a8179232f0da0683780f747059905008,merchant,2024-03-26,-20.47,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,a8179232f0da0683780f747059905008,2025-10-25T18:50:18.624901
p_31868b820c680dda3cf2efd3348f1ce3,merchant,2024-03-27,-3.79,completed,balance,Etsy,Etsy,misc_net,account_123,,purchase,31868b820c680dda3cf2efd3348f1ce3,2025-10-25T18:50:18.624901
p_c9372460b58511fa5315d91d2b211f3c,merchant,2024-03-27,-55.7,completed,balance,IKEA,IKEA,home,account_123,,purchase,c9372460b58511fa5315d91d2b211f3c,2025-10-25T18:50:18.624901
p_c80e6f1259a4265ec5ab517b76e74aae,merchant,2024-03-27,-112.01,completed,balance,Planet Fitness,Planet Fitness,health_fitness,account_123,,purchase,c80e6f1259a4265ec5ab517b76e74aae,2025-10-25T18:50:18.624901
p_b408d94e8cd05b4584445621294a3043,merchant,2024-03-27,-91.14,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,b408d94e8cd05b4584445621294a3043,2025-10-25T18:50:18.624901
p_79520de97790f5ce24c06714d773c325,merchant,2024-03-28,-48.12,completed,balance,Planet Fitness,Planet Fitness,health_fitness,account_123,,purchase,79520de97790f5ce24c06714d773c325,2025-10-25T18:50:18.624901
p_48f17df8e6d918a216db91bc46231d1f,merchant,2024-03-28,-14.41,completed,balance,Spotify,Spotify,entertainment,account_123,,purchase,48f17df8e6d918a216db91bc46231d1f,2025-10-25T18:50:18.624901
p_f208f5b92e265f33363a716362a873f5,merchant,2024-03-28,-33.19,completed,balance,Wayfair,Wayfair,home,account_123,,purchase,f208f5b92e265f33363a716362a873f5,2025-10-25T18:50:18.624901
p_2ec8495906f3ed46a1df79ba92505219,merchant,2024-03-28,-11.53,completed,balance,Sephora,Sephora,personal_care,account_123,,purchase,2ec8495906f3ed46a1df79ba92505219,2025-10-25T18:50:18.624901
p_d239c3c0ad53ffb7f2a32e9323277918,merchant,2024-03-29,-72.44,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,d239c3c0ad53ffb7f2a32e9323277918,2025-10-25T18:50:18.624901
p_034271099d79bccd8910444321fc2a78,merchant,2024-03-29,-42.82,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,034271099d79bccd8910444321fc2a78,2025-10-25T18:50:18.624901
p_eb55bbb9abf996bfc444d527e312f587,merchant,2024-03-29,-87.47,completed,balance,Target,Target,grocery_pos,account_123,,purchase,eb55bbb9abf996bfc444d527e312f587,2025-10-25T18:50:18.624901
p_7156bc96967380a3cc5f0f63ead25a8f,merchant,2024-03-29,-8.45,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,7156bc96967380a3cc5f0f63ead25a8f,2025-10-25T18:50:18.624901
p_919c930360b192d5bce8aab6cb406a79,merchant,2024-03-29,-149.05,completed,balance,IKEA,IKEA,home,account_123,,purchase,919c930360b192d5bce8aab6cb406a79,2025-10-25T18:50:18.624901
p_1603afd1dab43927d473885072dfe0a7,merchant,2024-03-29,-31.97,completed,balance,Planet Fitness,Planet Fitness,health_fitness,account_123,,purchase,1603afd1dab43927d473885072dfe0a7,2025-10-25T18:50:18.624901
p_422ac780e1d3a1042c31608c12ec892e,merchant,2024-03-29,-50.57,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,422ac780e1d3a1042c31608c12ec892e,2025-10-25T18:50:18.624901
p_a6cfb5c2f350bf124a31f9d1d68bee9c,merchant,2024-03-30,-54.91,completed,balance,ExxonMobil,ExxonMobil,gas_transport,account_123,,purchase,a6cfb5c2f350bf124a31f9d1d68bee9c,2025-10-25T18:50:18.624901
p_b3b11061322fa514977d15f0ba588325,merchant,2024-03-30,-107.01,completed,balance,HEB,HEB,grocery_pos,account_123,,purchase,b3b11061322fa514977d15f0ba588325,2025-10-25T18:50:18.624901
p_c9b5963b41a811b7dc7a58531a83e361,merchant,2024-03-30,-47.28,completed,balance,Spotify,Spotify,entertainment,account_123,,purchase,c9b5963b41a811b7dc7a58531a83e361,2025-10-25T18:50:18.624901
p_cec1d37c144bfc956f9aa45657e0585d,merchant,2024-03-30,-73.17,completed,balance,Gymshark,Gymshark,health_fitness,account_123,,purchase,cec1d37c144bfc956f9aa45657e0585d,2025-10-25T18:50:18.624901
p_fac01dd8a333a03c417d607df05494b3,merchant,2024-03-30,-2.55,completed,balance,Zara,Zara,shopping_pos,account_123,,purchase,fac01dd8a333a03c417d607df05494b3,2025-10-25T18:50:18.624901
p_af354b65b957924e50b011c7860811c1,merchant,2024-03-30,-4.52,completed,balance,Sephora,Sephora,personal_care,account_123,,purchase,af354b65b957924e50b011c7860811c1,2025-10-25T18:50:18.624901
p_c50ade3d350e634d6414e677f524cd6d,merchant,2024-03-30,-58.83,completed,balance,Petco,Petco,kids_pets,account_123,,purchase,c50ade3d350e634d6414e677f524cd6d,2025-10-25T18:50:18.624901
p_1d7da963c66e257ed17acde22c68d089,merchant,2024-03-30,-117.61,completed,balance,Netflix,Netflix,entertainment,account_123,,purchase,1d7da963c66e257ed17acde22c68d089,2025-10-25T18:50:18.624901
p_b7df884f8007ddc8527e03bedde2320c,merchant,2024-03-30,-33.46,completed,balance,Home Depot,Home Depot,home,account_123,,purchase,b7df884f8007ddc8527e03bedde2320c,2025-10-25T18:50:18.624901
p_67d68732212a92af581bc46e8b2814b3,merchant,2024-03-31,-39.18,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,67d68732212a92af581bc46e8b2814b3,2025-10-25T18:50:18.973319
p_73cb378182ccc37a4dbcb7cbbfe50ef9,merchant,2024-03-31,-58.85,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,73cb378182ccc37a4dbcb7cbbfe50ef9,2025-10-25T18:50:18.973319
p_6f46025a72d14b3c536ba59611204913,merchant,2024-03-31,-97.15,completed,balance,Walmart,Walmart,grocery_pos,account_123,,purchase,6f46025a72d14b3c536ba59611204913,2025-10-25T18:50:18.973319
p_2a59aa9b387484cd222c96cfab7c24a1,merchant,2024-03-31,-58.69,completed,balance,ExxonMobil,ExxonMobil,gas_transport,account_123,,purchase,2a59aa9b387484cd222c96cfab7c24a1,2025-10-25T18:50:18.973319
p_c7736d5dc56bfae0a48bc00d484bbf64,merchant,2024-03-31,-35.28,completed,balance,CVS,CVS,personal_care,account_123,,purchase,c7736d5dc56bfae0a48bc00d484bbf64,2025-10-25T18:50:18.973319
p_2952e927ebcddfe60f07924eeab958df,merchant,2024-03-31,-24.74,completed,balance,Peloton,Peloton,health_fitness,account_123,,purchase,2952e927ebcddfe60f07924eeab958df,2025-10-25T18:50:18.973319
p_d91cd072c84953ca8a6094225b447a9b,merchant,2024-03-31,-23.99,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,d91cd072c84953ca8a6094225b447a9b,2025-10-25T18:50:18.973319
p_a04313b9131e6bc88f60c96f598611d8,merchant,2024-03-31,-1.67,completed,balance,Temu,Temu,shopping_net,account_123,,purchase,a04313b9131e6bc88f60c96f598611d8,2025-10-25T18:50:18.973319
p_6177f6a51b8582280c30ff489d3368db,merchant,2024-03-31,-1.45,completed,balance,Dollar Tree,Dollar Tree,misc_pos,account_123,,purchase,6177f6a51b8582280c30ff489d3368db,2025-10-25T18:50:18.973319
p_7ec61054a8e76b5804d20abeb1017f91,merchant,2024-03-31,-36.07,completed,balance,Lowe’s,Lowe’s,home,account_123,,purchase,7ec61054a8e76b5804d20abeb1017f91,2025-10-25T18:50:18.973319
p_35a8a5be2978d083a68802938e3b1366,merchant,2024-03-31,-5.89,completed,balance,Amazon,Amazon,shopping_net,account_123,,purchase,35a8a5be2978d083a68802938e3b1366,2025-10-25T18:50:18.973319
p_a86133d373cb1bb0a4fee47033a8223f,merchant,2024-03-31,-1.62,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,a86133d373cb1bb0a4fee47033a8223f,2025-10-25T18:50:18.973319
p_1f36714aa29674ea2f44258e9909ea48,merchant,2024-04-01,-74.87,completed,balance,Sam's Club,Sam's Club,grocery_pos,account_123,,purchase,1f36714aa29674ea2f44258e9909ea48,2025-10-25T18:50:18.973319
p_7f017b106fcaff33e8fee053bc6ce478,merchant,2024-04-01,-118.13,completed,balance,Target,Target,grocery_pos,account_123,,purchase,7f017b106fcaff33e8fee053bc6ce478,2025-10-25T18:50:18.973319
p_c3972a766eb658856fd928cfba29d7e4,merchant,2024-04-01,-9.69,completed,balance,Ebay,Ebay,shopping_net,account_123,,purchase,c3972a766eb658856fd928cfba29d7e4,2025-10-25T18:50:18.973319
p_eb70f8e46332f2c986649270d446f253,merchant,2024-04-01,-201.74,completed,balance,Wayfair,Wayfair,home,account_123,,purchase,eb70f8e46332f2c986649270d446f253,2025-10-25T18:50:18.973319
p_121d035fb3940149b0cd44b8b2900aaa,merchant,2024-04-01,-279.51,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,121d035fb3940149b0cd44b8b2900aaa,2025-10-25T18:50:18.973319
p_4624884892f083048debe635406dd725,merchant,2024-04-01,-27.15,completed,balance,HBO Max,HBO Max,entertainment,account_123,,purchase,4624884892f083048debe635406dd725,2025-10-25T18:50:18.973319
p_5aadf6c5f399b21f519bf488f283c333,merchant,2024-04-01,-4.67,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,5aadf6c5f399b21f519bf488f283c333,2025-10-25T18:50:18.973319
p_503ab934313235103f9b6e0223afb9e8,merchant,2024-04-01,-1.47,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,503ab934313235103f9b6e0223afb9e8,2025-10-25T18:50:18.973319
p_3a1c0a60f55b5819e3b2b1930d57fe89,merchant,2024-04-01,-149.84,completed,balance,Petco,Petco,kids_pets,account_123,,purchase,3a1c0a60f55b5819e3b2b1930d57fe89,2025-10-25T18:50:18.973319
p_ede8726cc1aa49da66c466db822bbdd8,merchant,2024-04-02,-51.63,completed,balance,BP,BP,gas_transport,account_123,,purchase,ede8726cc1aa49da66c466db822bbdd8,2025-10-25T18:50:18.973319
p_9ded99b4f17fa2b4df4d5e40812a33a2,merchant,2024-04-02,-40.57,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,9ded99b4f17fa2b4df4d5e40812a33a2,2025-10-25T18:50:18.973319
p_894a5f610042553ae5c2ea29f950dcc2,merchant,2024-04-02,-5.55,completed,balance,Amazon,Amazon,shopping_net,account_123,,purchase,894a5f610042553ae5c2ea29f950dcc2,2025-10-25T18:50:18.973319
p_62a20833a85654af4eb27f6a513b8159,merchant,2024-04-02,-7.82,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,62a20833a85654af4eb27f6a513b8159,2025-10-25T18:50:18.973319
p_737b33a663538dc9303dee655babe0a0,merchant,2024-04-03,-58.44,completed,balance,Circle K,Circle K,gas_transport,account_123,,purchase,737b33a663538dc9303dee655babe0a0,2025-10-25T18:50:18.973319
p_52390a46275c225ee0d914dff8797037,merchant,2024-04-03,-30.58,completed,balance,IKEA,IKEA,home,account_123,,purchase,52390a46275c225ee0d914dff8797037,2025-10-25T18:50:18.973319
p_a468fbd6843890d63ee1007880acdcfc,merchant,2024-04-03,-4.67,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,a468fbd6843890d63ee1007880acdcfc,2025-10-25T18:50:18.973319
p_0041bc0e4aeca31e172896c67f4a3b94,merchant,2024-04-04,-134.9,completed,balance,Costco,Costco,grocery_pos,account_123,,purchase,0041bc0e4aeca31e172896c67f4a3b94,2025-10-25T18:50:18.973319
p_f90fa9466ff6236d636105d3c519cb98,merchant,2024-04-04,-66.78,completed,balance,Walmart,Walmart,grocery_pos,account_123,,purchase,f90fa9466ff6236d636105d3c519cb98,2025-10-25T18:50:18.973319
p_7249e347c60faf59b949d8adac14e348,merchant,2024-04-04,-15.19,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,7249e347c60faf59b949d8adac14e348,2025-10-25T18:50:18.973319
p_c4f33fe8faef6364029c4c3bb7a4cbd7,merchant,2024-04-04,-339.0,completed,balance,Dollar Tree,Dollar Tree,misc_pos,account_123,,purchase,c4f33fe8faef6364029c4c3bb7a4cbd7,2025-10-25T18:50:18.973319
p_16606b669f7c7ac3d14d6184f19a996a,merchant,2024-04-04,-11.3,completed,balance,AMC Theatres,AMC Theatres,entertainment,account_123,,purchase,16606b669f7c7ac3d14d6184f19a996a,2025-10-25T18:50:18.973319
p_73ccaa5e0db7e882db7192e2757f8fbc,merchant,2024-04-04,-2.52,completed,balance,7-Eleven,7-Eleven,misc_pos,account_123,,purchase,73ccaa5e0db7e882db7192e2757f8fbc,2025-10-25T18:50:18.973319
p_157021c4d5bd226d02b756192ab2970c,merchant,2024-04-04,-1.25,completed,balance,Zara,Zara,shopping_pos,account_123,,purchase,157021c4d5bd226d02b756192ab2970c,2025-10-25T18:50:18.973319
p_6ec290c9d2a3f1dc4f80fcbff10cd885,merchant,2024-04-05,-52.72,completed,balance,AMC Theatres,AMC Theatres,entertainment,account_123,,purchase,6ec290c9d2a3f1dc4f80fcbff10cd885,2025-10-25T18:50:18.973319
p_2bc3ebeb19d3ded38cca023e973d4188,merchant,2024-04-05,-56.02,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,2bc3ebeb19d3ded38cca023e973d4188,2025-10-25T18:50:18.973319
p_46e4a2d9de72f465271f1f9ac03302e0,merchant,2024-04-05,-37.53,completed,balance,PetSmart,PetSmart,kids_pets,account_123,,purchase,46e4a2d9de72f465271f1f9ac03302e0,2025-10-25T18:50:18.973319
p_441be1b2e2f01785c83de70d9263d30f,merchant,2024-04-05,-3.96,completed,balance,Planet Fitness,Planet Fitness,health_fitness,account_123,,purchase,441be1b2e2f01785c83de70d9263d30f,2025-10-25T18:50:18.973319
p_46bb06cb2649858e9e8b18d37d8e4ddc,merchant,2024-04-05,-9.26,completed,balance,7-Eleven,7-Eleven,misc_pos,account_123,,purchase,46bb06cb2649858e9e8b18d37d8e4ddc,2025-10-25T18:50:18.973319
p_aee3f627a6dc5ced28289138ee3d3a87,merchant,2024-04-06,-27.62,completed,balance,Whole Foods Online,Whole Foods Online,grocery_net,account_123,,purchase,aee3f627a6dc5ced28289138ee3d3a87,2025-10-25T18:50:18.973319
p_03a39e17953da4ceca9c10ebf3ba4df4,merchant,2024-04-06,-1.76,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,03a39e17953da4ceca9c10ebf3ba4df4,2025-10-25T18:50:18.973319
p_7994109853c7810bb46a841f997820ed,merchant,2024-04-06,-9.86,completed,balance,Zara,Zara,shopping_pos,account_123,,purchase,7994109853c7810bb46a841f997820ed,2025-10-25T18:50:18.973319
p_85c9ca040b8b72c6fc6514fa86798889,merchant,2024-04-06,-8.55,completed,balance,Nike.com,Nike.com,shopping_net,account_123,,purchase,85c9ca040b8b72c6fc6514fa86798889,2025-10-25T18:50:18.973319
p_b186d9204b7dda6ea67ed8763dda08aa,merchant,2024-04-06,-3.45,completed,balance,H&M,H&M,shopping_pos,account_123,,purchase,b186d9204b7dda6ea67ed8763dda08aa,2025-10-25T18:50:18.973319
p_0359822ebe2f4791f4be0fd8de99f5f8,merchant,2024-04-06,-5.27,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,0359822ebe2f4791f4be0fd8de99f5f8,2025-10-25T18:50:18.973319
p_a744e993b3c636f7224149ee9f28b9f0,merchant,2024-04-06,-35.98,completed,balance,CVS,CVS,personal_care,account_123,,purchase,a744e993b3c636f7224149ee9f28b9f0,2025-10-25T18:50:18.973319
p_261e7f4baa66d40f9034655e45e610cd,merchant,2024-04-07,-71.55,completed,balance,Chevron,Chevron,gas_transport,account_123,,purchase,261e7f4baa66d40f9034655e45e610cd,2025-10-25T18:50:18.973319
p_3bc06e1c066aa7c3f6dd2a67f01d73a3,merchant,2024-04-07,-71.17,completed,balance,IKEA,IKEA,home,account_123,,purchase,3bc06e1c066aa7c3f6dd2a67f01d73a3,2025-10-25T18:50:18.973319
p_df6e3a4b4b88eff5b66c11f7958aa008,merchant,2024-04-07,-7.47,completed,balance,Walgreens,Walgreens,personal_care,account_123,,purchase,df6e3a4b4b88eff5b66c11f7958aa008,2025-10-25T18:50:18.973319
p_e0de32ddff6b16cde0452670acf1e2e6,merchant,2024-04-07,-277.97,completed,balance,Oxxo,Oxxo,misc_pos,account_123,,purchase,e0de32ddff6b16cde0452670acf1e2e6,2025-10-25T18:50:18.973319
p_533646b37be6ccf1800bfac4686cb35e,merchant,2024-04-07,-33.03,completed,balance,Ulta Beauty,Ulta Beauty,personal_care,account_123,,purchase,533646b37be6ccf1800bfac4686cb35e,2025-10-25T18:50:18.973319
p_3770482beaf0cf659942389b3b3f419d,merchant,2024-04-07,-4.75,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,3770482beaf0cf659942389b3b3f419d,2025-10-25T18:50:18.973319
p_f61f12cb965fe7f8964e33a92fbc2a5a,merchant,2024-04-07,-2.38,completed,balance,IKEA,IKEA,shopping_pos,account_123,,purchase,f61f12cb965fe7f8964e33a92fbc2a5a,2025-10-25T18:50:18.973319
p_b9e5084801e1797f78d92e100ba20389,merchant,2024-04-08,-77.33,completed,balance,BP,BP,gas_transport,account_123,,purchase,b9e5084801e1797f78d92e100ba20389,2025-10-25T18:50:18.973319
p_06195528902f6e14f9d7a3ecd8b141d3,merchant,2024-04-08,-46.35,completed,balance,KFC,KFC,food_dining,account_123,,purchase,06195528902f6e14f9d7a3ecd8b141d3,2025-10-25T18:50:18.973319
p_d0826313800328c94dcbec0453c7512a,merchant,2024-04-08,-1.15,completed,balance,Zara,Zara,shopping_pos,account_123,,purchase,d0826313800328c94dcbec0453c7512a,2025-10-25T18:50:18.973319
p_734aba4071b4ac41fedd2e55541ea14f,merchant,2024-04-08,-36.78,completed,balance,Build-A-Bear,Build-A-Bear,kids_pets,account_123,,purchase,734aba4071b4ac41fedd2e55541ea14f,2025-10-25T18:50:18.973319
p_2fce5d8566ab9071d61241cfdaf890b6,merchant,2024-04-09,-105.56,completed,balance,Target,Target,grocery_pos,account_123,,purchase,2fce5d8566ab9071d61241cfdaf890b6,2025-10-25T18:50:18.973319
p_fd4e98729d111149731ad3c5f59c94e8,merchant,2024-04-09,-126.35,completed,balance,HEB,HEB,grocery_pos,account_123,,purchase,fd4e98729d111149731ad3c5f59c94e8,2025-10-25T18:50:18.973319
p_dcde6237d473a345f73a08f868915080,merchant,2024-04-09,-7.88,completed,balance,H&M,H&M,shopping_pos,account_123,,purchase,dcde6237d473a345f73a08f868915080,2025-10-25T18:50:18.973319
p_6a2efb210e734e236638fcaf8e98856c,merchant,2024-04-09,-63.55,completed,balance,Wayfair,Wayfair,home,account_123,,purchase,6a2efb210e734e236638fcaf8e98856c,2025-10-25T18:50:18.973319
p_df734a49edab1e1b35ca54c76f9e7e5a,merchant,2024-04-09,-16.0,completed,balance,LEGO Store,LEGO Store,kids_pets,account_123,,purchase,df734a49edab1e1b35ca54c76f9e7e5a,2025-10-25T18:50:18.973319
p_eb11083f4ff3d6dc060a40616f5a468a,merchant,2024-04-09,-3.93,completed,balance,Best Buy,Best Buy,shopping_pos,account_123,,purchase,eb11083f4ff3d6dc060a40616f5a468a,2025-10-25T18:50:18.973319
p_84d02c61cfeb6963ba8deee3321417e9,merchant,2024-04-10,-105.08,completed,balance,Whole Foods Online,Whole Foods Online,grocery_net,account_123,,purchase,84d02c61cfeb6963ba8deee3321417e9,2025-10-25T18:50:18.973319
p_b4ad787c1db79cf0c94f7cf4e0f06b3d,merchant,2024-04-10,-121.11,completed,balance,Planet Fitness,Planet Fitness,health_fitness,account_123,,purchase,b4ad787c1db79cf0c94f7cf4e0f06b3d,2025-10-25T18:50:18.973319
